;fullfilename;filename;categories;mean_dB;dBmax_ratio;psd_factor;rms_power;rms_ratio;ratio_mean;ratio_std;norm_filename;norm_fullfilename;rms
S4A04430_20190727_031500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_031500.wav;S4A04430_20190727_031500.wav;rain_pw01;67.07129955291748;0.022571736807936;1.5026547783847375e-09;0.050405740737915;1.2792949538365848;1.0000000000000002;0.3434121234566905;S4A04430_20190727_031500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_031500_norm.wav;
S4A04430_20190727_034500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_034500.wav;S4A04430_20190727_034500.wav;rain_pw01;67.03298091888428;0.0224723787541186;9.821523594411021e-10;0.0501912906765937;1.273852222963435;1.0000000000000002;0.3434121234566905;S4A04430_20190727_034500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_034500_norm.wav;
S4A04430_20190727_040000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_040000.wav;S4A04430_20190727_040000.wav;rain_pw01;67.03974723815918;0.0224898915866402;7.63704210982041e-10;0.0502299852669239;1.2748342895579423;1.0000000000000002;0.3434121234566905;S4A04430_20190727_040000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_040000_norm.wav;
S4A04430_20190727_041500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_041500.wav;S4A04430_20190727_041500.wav;rain_pw01;67.02119827270508;0.0224419150265728;6.339958003032107e-10;0.0501228496432304;1.2721151932653232;1.0000000000000002;0.3434121234566905;S4A04430_20190727_041500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_041500_norm.wav;
S4A04430_20190727_043000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_043000.wav;S4A04430_20190727_043000.wav;rain_pw01;67.02197551727295;0.0224439232994985;8.07835576210891e-10;0.0501261875033378;1.2721999079730038;1.0000000000000002;0.3434121234566905;S4A04430_20190727_043000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_043000_norm.wav;
S4A04430_20190727_044500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_044500.wav;S4A04430_20190727_044500.wav;rain_pw01;67.21118927001953;0.0229382067834924;1.520214842898326e-09;0.0512450262904167;1.3005959754350178;1.0000000000000002;0.3434121234566905;S4A04430_20190727_044500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_044500_norm.wav;
S4A04430_20190727_053000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_053000.wav;S4A04430_20190727_053000.wav;rain_pw01;67.0186185836792;0.0224352508196684;4.480737447742911e-10;0.0501056499779224;1.2716786666968394;1.0000000000000002;0.3434121234566905;S4A04430_20190727_053000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_053000_norm.wav;
S4A04430_20190727_230000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_230000.wav;S4A04430_20190727_230000.wav;rain_pw01;67.05657005310059;0.0225334921760945;2.5170687756315147e-09;0.0503273010253906;1.2773041582060904;1.0000000000000002;0.3434121234566905;S4A04430_20190727_230000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_230000_norm.wav;
S4A04430_20190727_233000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_233000.wav;S4A04430_20190727_233000.wav;rain_pw02;67.18867301940918;0.0228788215531054;1.3124987319201864e-08;0.0510982051491737;1.2495395004553655;1.0;0.3554788989447762;S4A04430_20190727_233000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw02/S4A04430_20190727_233000_norm.wav;
S4A04430_20190728_013000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190728_013000.wav;S4A04430_20190728_013000.wav;rain_pw03;67.32879638671875;0.0232509027323255;2.2242472752509457e-08;0.0519303008913993;1.395142509127643;1.0;0.3934634384292987;S4A04430_20190728_013000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw03/S4A04430_20190728_013000_norm.wav;
S4A04430_20190728_020000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190728_020000.wav;S4A04430_20190728_020000.wav;rain_pw02;67.24480628967285;0.0230271566009439;1.456382481279661e-08;0.0514339245855808;1.2577490783776548;1.0;0.3554788989447762;S4A04430_20190728_020000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw02/S4A04430_20190728_020000_norm.wav;
S4A04430_20190728_021500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190728_021500.wav;S4A04430_20190728_021500.wav;rain_pw03;67.25958347320557;0.0230663657265025;3.3245147079696835e-08;0.0515018366277217;1.3836315281081262;1.0;0.3934634384292987;S4A04430_20190728_021500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw03/S4A04430_20190728_021500_norm.wav;
S4A04430_20190728_023000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190728_023000.wav;S4A04430_20190728_023000.wav;rain_pw01;67.09531784057617;0.0226342387206663;6.1404095141881515e-09;0.0505533702671527;1.2830417832458203;1.0000000000000002;0.3434121234566905;S4A04430_20190728_023000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190728_023000_norm.wav;
S4A04430_20190728_024500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190728_024500.wav;S4A04430_20190728_024500.wav;rain_pw02;67.12252616882324;0.0227052510615566;8.412584406869428e-09;0.0507083497941494;1.2400060997391402;1.0;0.3554788989447762;S4A04430_20190728_024500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw02/S4A04430_20190728_024500_norm.wav;
S4A04430_20190728_030000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190728_030000.wav;S4A04430_20190728_030000.wav;rain_pw02;67.16944694519043;0.0228282356631054;8.902679482503117e-09;0.0509792938828468;1.2466316816016334;1.0;0.3554788989447762;S4A04430_20190728_030000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw02/S4A04430_20190728_030000_norm.wav;
