;filename;fullfilename;sample_id;channel2;richness;abundance;erirub;fricoe;perate;phycol;regreg;sylatr;turmer;turphi;nROI;aROI;ACI;H;NDSI;ADI;BI
198;evascape_aircraft_pw01_rich1_ab2_n9;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab2_n9.wav;9;aircraft_pw01;1;2;0;0;0;0;0;0;2;0;56.021341463414636;0.08737266502129307;297.09845;0.739970219094524;-0.22256455;0.1077785092264782;26.48235260770975
199;evascape_aircraft_pw01_rich1_ab2_n10;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab2_n10.wav;10;aircraft_pw01;1;2;0;2;0;0;0;0;0;0;66.0251524390244;0.875503593205575;316.97296;0.7867643077539872;0.008239422;0.8470969985141974;33.79071995464852
200;evascape_aircraft_pw02_rich1_ab2_n1;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab2_n1.wav;1;aircraft_pw02;1;2;0;0;0;0;0;0;2;0;82.03125;0.31519944105691056;299.2325;0.6585095086456225;-0.33110604;0.2406488008146346;27.05140022675737
201;evascape_aircraft_pw02_rich1_ab2_n2;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab2_n2.wav;2;aircraft_pw02;1;2;0;0;2;0;0;0;0;0;37.0141006097561;0.0653688177506775;307.52646;0.717076926217358;-0.11335442;0.13113483616228253;28.075218253968252
202;evascape_aircraft_pw02_rich1_ab2_n3;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab2_n3.wav;3;aircraft_pw02;1;2;0;0;0;2;0;0;0;0;37.0141006097561;0.20257150116144018;307.41138;0.8662086730809193;0.1344931;0.7146792095733947;26.467239229024944
203;evascape_aircraft_pw02_rich1_ab2_n4;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab2_n4.wav;4;aircraft_pw02;1;2;0;0;0;0;0;0;0;2;157.05983231707316;1.7479069879984515;349.32654;0.7828732240056411;0.28744146;1.5430337057373655;56.80736394557823
204;evascape_aircraft_pw02_rich1_ab2_n5;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab2_n5.wav;5;aircraft_pw02;1;2;2;0;0;0;0;0;0;0;108.04115853658537;1.600118261227255;329.59894;0.7634058580742694;0.10567739;1.2424010629094666;44.633707482993195
205;evascape_aircraft_pw02_rich1_ab2_n6;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab2_n6.wav;6;aircraft_pw02;1;2;0;0;0;0;0;2;0;0;155.0590701219512;1.115958006678281;317.46118;0.6681983015013003;-0.38570932;0.6786469134075654;41.54825963718821
206;evascape_aircraft_pw02_rich1_ab2_n7;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab2_n7.wav;7;aircraft_pw02;1;2;0;0;0;0;2;0;0;0;0.0;0.00034026567944250873;296.58328;0.6497601030573857;-0.5344634;1.4186109171026404e-304;23.551621315192744
207;evascape_aircraft_pw02_rich1_ab2_n8;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab2_n8.wav;8;aircraft_pw02;1;2;0;2;0;0;0;0;0;0;87.03315548780488;1.173462906504065;322.08783;0.7388174178933705;0.029835219;0.8493776964751014;37.007757936507936
208;evascape_aircraft_pw02_rich1_ab2_n9;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab2_n9.wav;9;aircraft_pw02;1;2;0;0;0;2;0;0;0;0;61.02324695121951;0.33330913666279516;311.58038;0.7836084808155672;-0.058129154;0.4552448909879432;29.559149659863944
209;evascape_aircraft_pw02_rich1_ab2_n10;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab2_n10.wav;10;aircraft_pw02;1;2;0;0;0;0;0;2;0;0;98.0373475609756;0.23308199041811847;300.94803;0.8254683333218529;0.010061782;0.509307218436713;26.473551587301586
210;evascape_tettigonia_veridissima_rich1_ab2_n1;Database_20240315_Desync/evascape_tettigonia_veridissima_rich1_ab2_n1.wav;1;tettigonia_veridissima;1;2;0;0;0;0;0;0;2;0;105.04001524390243;0.5429506024970965;300.47043;0.8695769983299411;0.23277304;0.8898133936613397;38.68217120181406
211;evascape_tettigonia_veridissima_rich1_ab2_n2;Database_20240315_Desync/evascape_tettigonia_veridissima_rich1_ab2_n2.wav;2;tettigonia_veridissima;1;2;0;0;0;0;2;0;0;0;31.011814024390244;0.06355406746031746;301.06024;0.8671704197238218;0.2399774;0.47319721380222407;28.03268140589569
212;evascape_tettigonia_veridissima_rich1_ab2_n3;Database_20240315_Desync/evascape_tettigonia_veridissima_rich1_ab2_n3.wav;3;tettigonia_veridissima;1;2;0;0;2;0;0;0;0;0;45.0171493902439;0.12328959785133567;303.27576;0.9209442146736344;0.6704433;1.619170859588966;57.24987528344671
213;evascape_tettigonia_veridissima_rich1_ab2_n4;Database_20240315_Desync/evascape_tettigonia_veridissima_rich1_ab2_n4.wav;4;tettigonia_veridissima;1;2;0;0;0;0;0;2;0;0;190.07240853658536;0.9507401156600852;319.15857;0.8424897642593099;0.5042343;1.4417486083008106;71.17528344671202
214;evascape_tettigonia_veridissima_rich1_ab2_n5;Database_20240315_Desync/evascape_tettigonia_veridissima_rich1_ab2_n5.wav;5;tettigonia_veridissima;1;2;2;0;0;0;0;0;0;0;82.03125;1.7763758831784746;321.5622;0.8014622377724893;0.472196;1.3372918610241333;53.472227891156464
215;evascape_tettigonia_veridissima_rich1_ab2_n6;Database_20240315_Desync/evascape_tettigonia_veridissima_rich1_ab2_n6.wav;6;tettigonia_veridissima;1;2;0;0;0;0;0;0;0;2;146.05564024390245;1.7995139493805652;340.98233;0.8336595043559035;0.82276994;1.976287827929664;92.98257369614512
216;evascape_tettigonia_veridissima_rich1_ab2_n7;Database_20240315_Desync/evascape_tettigonia_veridissima_rich1_ab2_n7.wav;7;tettigonia_veridissima;1;2;0;2;0;0;0;0;0;0;85.03239329268293;0.7761082075106465;320.69235;0.8895506753105518;0.37882122;1.6549778076692179;45.393404195011335
217;evascape_tettigonia_veridissima_rich1_ab2_n8;Database_20240315_Desync/evascape_tettigonia_veridissima_rich1_ab2_n8.wav;8;tettigonia_veridissima;1;2;0;0;0;2;0;0;0;0;54.020579268292686;0.2810594512195122;309.35162;0.901539134171332;0.4238315;1.4659378034486004;42.3560260770975
218;evascape_tettigonia_veridissima_rich1_ab2_n9;Database_20240315_Desync/evascape_tettigonia_veridissima_rich1_ab2_n9.wav;9;tettigonia_veridissima;1;2;0;2;0;0;0;0;0;0;49.0186737804878;0.7199643704026326;309.90314;0.8495506937278138;0.21070266;1.036483449733985;39.84140022675737
219;evascape_tettigonia_veridissima_rich1_ab2_n10;Database_20240315_Desync/evascape_tettigonia_veridissima_rich1_ab2_n10.wav;10;tettigonia_veridissima;1;2;0;0;2;0;0;0;0;0;45.0171493902439;0.0859737950058072;301.98895;0.9102424637216457;0.6790061;1.3646904700110853;59.65545351473923
220;evascape_quiet_rich1_ab3_n1;Database_20240315_Desync/evascape_quiet_rich1_ab3_n1.wav;1;quiet;1;3;3;0;0;0;0;0;0;0;112.04268292682927;4.762245027584204;357.98175;0.6088645925427303;0.97028106;1.1439898753900715;92.8071768707483
221;evascape_quiet_rich1_ab3_n2;Database_20240315_Desync/evascape_quiet_rich1_ab3_n2.wav;2;quiet;1;3;0;0;0;0;0;0;3;0;160.0609756097561;2.968666823945025;330.18768;0.5864500193528585;0.6071824;0.9254735545145713;57.55297619047619
222;evascape_quiet_rich1_ab3_n3;Database_20240315_Desync/evascape_quiet_rich1_ab3_n3.wav;3;quiet;1;3;0;0;0;0;3;0;0;0;175.06669207317074;2.77675698073945;359.14026;0.6871334665759746;0.913795;1.0329505466657936;51.87440476190476
223;evascape_quiet_rich1_ab3_n4;Database_20240315_Desync/evascape_quiet_rich1_ab3_n4.wav;4;quiet;1;3;0;0;3;0;0;0;0;0;120.04573170731707;2.3158482142857144;355.06036;0.7071211875314145;0.89894146;1.0843851596641385;43.3389739229025
224;evascape_quiet_rich1_ab3_n5;Database_20240315_Desync/evascape_quiet_rich1_ab3_n5.wav;5;quiet;1;3;0;0;0;0;0;3;0;0;218.0830792682927;5.281036766840883;353.12463;0.5916874648849122;0.95036566;1.280567834392647;93.2640873015873
225;evascape_quiet_rich1_ab3_n6;Database_20240315_Desync/evascape_quiet_rich1_ab3_n6.wav;6;quiet;1;3;0;3;0;0;0;0;0;0;48.01829268292683;4.066401713124274;384.31415;0.6514712773594332;0.8967272;1.3543996897307808;75.34707482993197
226;evascape_quiet_rich1_ab3_n7;Database_20240315_Desync/evascape_quiet_rich1_ab3_n7.wav;7;quiet;1;3;0;0;0;3;0;0;0;0;161.06135670731706;2.658268909698026;406.80417;0.6292882832134878;0.9237292;1.39287170009214;63.76623015873016
227;evascape_quiet_rich1_ab3_n8;Database_20240315_Desync/evascape_quiet_rich1_ab3_n8.wav;8;quiet;1;3;0;0;0;0;0;0;0;3;209.0796493902439;9.145169437185444;408.62015;0.7127978501494681;0.9503344;1.747460801843005;171.94274376417235
228;evascape_quiet_rich1_ab3_n9;Database_20240315_Desync/evascape_quiet_rich1_ab3_n9.wav;9;quiet;1;3;3;0;0;0;0;0;0;0;74.0282012195122;4.857897490805265;361.8486;0.6216289876372931;0.9702641;1.2048930216641365;91.04117346938776
229;evascape_quiet_rich1_ab3_n10;Database_20240315_Desync/evascape_quiet_rich1_ab3_n10.wav;10;quiet;1;3;0;0;0;0;0;3;0;0;209.0796493902439;3.354603719028262;347.69122;0.6281580826286723;0.9280844;1.1578762979143056;65.17447278911564
230;evascape_ambient_sound_rich1_ab3_n1;Database_20240315_Desync/evascape_ambient_sound_rich1_ab3_n1.wav;1;ambient_sound;1;3;0;0;3;0;0;0;0;0;163.062118902439;0.8700971496322106;319.76996;0.8421494715584595;0.26491132;1.1930587917062998;38.0512925170068
231;evascape_ambient_sound_rich1_ab3_n2;Database_20240315_Desync/evascape_ambient_sound_rich1_ab3_n2.wav;2;ambient_sound;1;3;0;3;0;0;0;0;0;0;91.03467987804878;0.5475252855207123;306.27078;0.8781354572236202;0.19352606;0.9802381939937276;29.644195011337867
232;evascape_ambient_sound_rich1_ab3_n3;Database_20240315_Desync/evascape_ambient_sound_rich1_ab3_n3.wav;3;ambient_sound;1;3;3;0;0;0;0;0;0;0;136.0518292682927;1.1517237103174605;322.04785;0.8091670441761412;0.33687088;1.1801221357600502;42.53467403628118
233;evascape_ambient_sound_rich1_ab3_n4;Database_20240315_Desync/evascape_ambient_sound_rich1_ab3_n4.wav;4;ambient_sound;1;3;0;0;0;3;0;0;0;0;77.02934451219512;0.2872220407471932;309.3337;0.8544165780622994;0.107052475;0.9544728841802302;26.783863378684806
234;evascape_ambient_sound_rich1_ab3_n5;Database_20240315_Desync/evascape_ambient_sound_rich1_ab3_n5.wav;5;ambient_sound;1;3;0;0;0;0;3;0;0;0;78.0297256097561;0.24529374758033295;301.4082;0.8786373392752449;0.10436889;0.507247820174037;27.287755102040816
235;evascape_ambient_sound_rich1_ab3_n6;Database_20240315_Desync/evascape_ambient_sound_rich1_ab3_n6.wav;6;ambient_sound;1;3;0;0;0;0;0;0;0;3;315.1200457317073;2.991993926635695;339.622;0.8550372570674484;0.6512644;1.886799048270806;59.91756235827664
236;evascape_ambient_sound_rich1_ab3_n7;Database_20240315_Desync/evascape_ambient_sound_rich1_ab3_n7.wav;7;ambient_sound;1;3;0;0;0;0;0;3;0;0;200.0762195121951;1.1961850924312816;320.52594;0.8420727431272352;0.30046114;1.3720152107490429;39.84682256235828
237;evascape_ambient_sound_rich1_ab3_n8;Database_20240315_Desync/evascape_ambient_sound_rich1_ab3_n8.wav;8;ambient_sound;1;3;0;0;0;0;0;0;3;0;113.04306402439025;0.3367496007549361;305.80618;0.8363721792606595;0.16212231;0.8404844191543135;31.853330498866214
238;evascape_ambient_sound_rich1_ab3_n9;Database_20240315_Desync/evascape_ambient_sound_rich1_ab3_n9.wav;9;ambient_sound;1;3;0;0;0;3;0;0;0;0;3.0011432926829267;0.015538799361207898;299.5921;0.9139798062864558;0.25840235;0.6224396662385959;25.695096371882087
239;evascape_ambient_sound_rich1_ab3_n10;Database_20240315_Desync/evascape_ambient_sound_rich1_ab3_n10.wav;10;ambient_sound;1;3;0;0;3;0;0;0;0;0;104.03963414634146;0.18722173828881147;303.18683;0.8540641572171377;0.09504131;0.7062227505144775;25.810702947845805
240;evascape_rain_pw01_rich1_ab3_n1;Database_20240315_Desync/evascape_rain_pw01_rich1_ab3_n1.wav;1;rain_pw01;1;3;0;3;0;0;0;0;0;0;5.001905487804878;0.007296808459156021;337.80585;0.8154050576817137;0.54710364;2.0706573741874634;55.717205215419504
241;evascape_rain_pw01_rich1_ab3_n2;Database_20240315_Desync/evascape_rain_pw01_rich1_ab3_n2.wav;2;rain_pw01;1;3;0;0;3;0;0;0;0;0;123.046875;0.5407199719318622;339.00153;0.7413501525480957;0.52434343;1.8106296294624435;57.01690476190476
242;evascape_rain_pw01_rich1_ab3_n3;Database_20240315_Desync/evascape_rain_pw01_rich1_ab3_n3.wav;3;rain_pw01;1;3;0;0;0;0;0;0;3;0;27.010289634146343;0.06075632742934572;340.9479;0.7690163003914131;0.63211966;2.147929829707611;80.49673469387756
243;evascape_rain_pw01_rich1_ab3_n4;Database_20240315_Desync/evascape_rain_pw01_rich1_ab3_n4.wav;4;rain_pw01;1;3;3;0;0;0;0;0;0;0;62.02362804878049;0.20465090253581109;353.16464;0.7395009922777219;0.5630256;2.077515491770087;80.76000566893424
244;evascape_rain_pw01_rich1_ab3_n5;Database_20240315_Desync/evascape_rain_pw01_rich1_ab3_n5.wav;5;rain_pw01;1;3;0;0;0;0;3;0;0;0;64.02439024390245;0.14586055458768873;331.30774;0.7182048474634136;0.48648447;1.9734868917025716;50.234892290249434
245;evascape_rain_pw01_rich1_ab3_n6;Database_20240315_Desync/evascape_rain_pw01_rich1_ab3_n6.wav;6;rain_pw01;1;3;0;0;0;0;0;3;0;0;65.02477134146342;0.09145585317460317;342.47833;0.7542097480225175;0.4025063;0.491019567454017;72.30270975056689
246;evascape_rain_pw01_rich1_ab3_n7;Database_20240315_Desync/evascape_rain_pw01_rich1_ab3_n7.wav;7;rain_pw01;1;3;0;0;0;3;0;0;0;0;42.016006097560975;0.10907405391018196;333.99396;0.7035563165606011;0.5146813;1.9629526786499647;48.493537414965985
247;evascape_rain_pw01_rich1_ab3_n8;Database_20240315_Desync/evascape_rain_pw01_rich1_ab3_n8.wav;8;rain_pw01;1;3;0;0;0;0;0;0;0;3;269.1025152439024;2.8085529181184667;349.35825;0.7633536190299723;0.74216646;1.6827404119256686;75.53430272108844
248;evascape_rain_pw01_rich1_ab3_n9;Database_20240315_Desync/evascape_rain_pw01_rich1_ab3_n9.wav;9;rain_pw01;1;3;3;0;0;0;0;0;0;0;95.03620426829268;0.5365611691831204;337.46136;0.8079345172172726;0.4330645;1.69710964532128;57.45128117913832
249;evascape_rain_pw01_rich1_ab3_n10;Database_20240315_Desync/evascape_rain_pw01_rich1_ab3_n10.wav;10;rain_pw01;1;3;0;0;0;0;0;0;3;0;23.008765243902438;0.040869688830816875;339.7979;0.7561985415164774;0.52190506;1.7552057149214664;53.79775510204082
250;evascape_rain_pw02_rich1_ab3_n1;Database_20240315_Desync/evascape_rain_pw02_rich1_ab3_n1.wav;1;rain_pw02;1;3;0;0;0;0;0;0;3;0;0.0;0.0003024583817266744;322.04596;0.8018027995286752;0.64669573;2.1864217616098296;88.72038548752835
251;evascape_rain_pw02_rich1_ab3_n2;Database_20240315_Desync/evascape_rain_pw02_rich1_ab3_n2.wav;2;rain_pw02;1;3;0;0;0;0;3;0;0;0;0.0;0.0003024583817266744;322.15128;0.8008769661797256;0.6466938;2.1861009704265433;88.44277210884354
252;evascape_rain_pw02_rich1_ab3_n3;Database_20240315_Desync/evascape_rain_pw02_rich1_ab3_n3.wav;3;rain_pw02;1;3;0;0;0;3;0;0;0;0;0.0;0.0037429224738675954;309.79657;0.8222186632820995;0.54520226;2.008143165078707;97.25489795918368
253;evascape_rain_pw02_rich1_ab3_n4;Database_20240315_Desync/evascape_rain_pw02_rich1_ab3_n4.wav;4;rain_pw02;1;3;0;3;0;0;0;0;0;0;1.0003810975609757;0.0004914948703058459;320.81757;0.842222488936511;0.6561763;2.2620364291030723;84.57873015873015
254;evascape_rain_pw02_rich1_ab3_n5;Database_20240315_Desync/evascape_rain_pw02_rich1_ab3_n5.wav;5;rain_pw02;1;3;0;0;0;0;0;3;0;0;9.003429878048781;0.015122919086333722;319.0349;0.8657515944149011;0.64953864;2.275127289337089;86.28074829931973
255;evascape_rain_pw02_rich1_ab3_n6;Database_20240315_Desync/evascape_rain_pw02_rich1_ab3_n6.wav;6;rain_pw02;1;3;0;0;0;0;0;0;0;3;92.03506097560975;0.24257162214479286;329.8697;0.8528929043850895;0.6877782;2.11879811326556;91.88001700680272
256;evascape_rain_pw02_rich1_ab3_n7;Database_20240315_Desync/evascape_rain_pw02_rich1_ab3_n7.wav;7;rain_pw02;1;3;3;0;0;0;0;0;0;0;22.008384146341463;0.04517972077042199;320.3686;0.859653749313048;0.64136755;2.1436052746758847;89.4663605442177
257;evascape_rain_pw02_rich1_ab3_n8;Database_20240315_Desync/evascape_rain_pw02_rich1_ab3_n8.wav;8;rain_pw02;1;3;0;0;3;0;0;0;0;0;0.0;0.0037429224738675954;309.80157;0.822196611910847;0.54516083;2.0080667442198172;97.24851473922902
258;evascape_rain_pw02_rich1_ab3_n9;Database_20240315_Desync/evascape_rain_pw02_rich1_ab3_n9.wav;9;rain_pw02;1;3;0;0;0;3;0;0;0;0;0.0;0.0003024583817266744;322.1662;0.8008820206059937;0.64676684;2.1869370233940675;88.47874149659864
259;evascape_rain_pw02_rich1_ab3_n10;Database_20240315_Desync/evascape_rain_pw02_rich1_ab3_n10.wav;10;rain_pw02;1;3;0;0;0;0;0;0;0;3;10.003810975609756;0.015576606658923733;326.12286;0.8394677102732779;0.6290697;2.233091754173584;88.54110544217687
260;evascape_rain_pw03_rich1_ab3_n1;Database_20240315_Desync/evascape_rain_pw03_rich1_ab3_n1.wav;1;rain_pw03;1;3;0;0;0;0;3;0;0;0;1.0003810975609757;0.006994350077429346;337.89423;0.8389443410891464;0.52644736;2.186141990599299;98.39181405895691
261;evascape_rain_pw03_rich1_ab3_n2;Database_20240315_Desync/evascape_rain_pw03_rich1_ab3_n2.wav;2;rain_pw03;1;3;0;0;0;0;0;0;3;0;0.0;0.001134218931475029;316.07565;0.8443085661000914;0.6460819;2.205057267947629;86.8285941043084
262;evascape_rain_pw03_rich1_ab3_n3;Database_20240315_Desync/evascape_rain_pw03_rich1_ab3_n3.wav;3;rain_pw03;1;3;0;0;0;3;0;0;0;0;0.0;0.001134218931475029;316.12845;0.8439773805700423;0.6464968;2.2044121986114202;86.75066326530612
263;evascape_rain_pw03_rich1_ab3_n4;Database_20240315_Desync/evascape_rain_pw03_rich1_ab3_n4.wav;4;rain_pw03;1;3;0;0;3;0;0;0;0;0;1.0003810975609757;0.006994350077429346;337.85168;0.8389746806018767;0.5267667;2.1862748524396407;98.42824263038548
264;evascape_rain_pw03_rich1_ab3_n5;Database_20240315_Desync/evascape_rain_pw03_rich1_ab3_n5.wav;5;rain_pw03;1;3;0;0;0;0;0;0;0;3;121.04611280487805;0.2793959301200155;342.3125;0.8467775416454715;0.5658958;2.035481846057706;102.62487528344671
265;evascape_rain_pw03_rich1_ab3_n6;Database_20240315_Desync/evascape_rain_pw03_rich1_ab3_n6.wav;6;rain_pw03;1;3;0;0;0;0;0;3;0;0;1.0003810975609757;0.006994350077429346;337.86273;0.838972286298867;0.5266195;2.1860935561480224;98.41908163265306
266;evascape_rain_pw03_rich1_ab3_n7;Database_20240315_Desync/evascape_rain_pw03_rich1_ab3_n7.wav;7;rain_pw03;1;3;0;3;0;0;0;0;0;0;1.0003810975609757;0.006994350077429346;337.79718;0.8391044608650426;0.5272252;2.186301189282729;98.47263038548753
267;evascape_rain_pw03_rich1_ab3_n8;Database_20240315_Desync/evascape_rain_pw03_rich1_ab3_n8.wav;8;rain_pw03;1;3;3;0;0;0;0;0;0;0;1.0003810975609757;0.0069187354819976775;337.82666;0.8390991598464764;0.52790195;2.18654233058429;98.55204081632652
268;evascape_rain_pw03_rich1_ab3_n9;Database_20240315_Desync/evascape_rain_pw03_rich1_ab3_n9.wav;9;rain_pw03;1;3;0;0;0;0;3;0;0;0;7.0026676829268295;0.007296808459156021;323.4301;0.849169555450574;0.65482527;2.1607879969825174;83.42369614512472
269;evascape_rain_pw03_rich1_ab3_n10;Database_20240315_Desync/evascape_rain_pw03_rich1_ab3_n10.wav;10;rain_pw03;1;3;0;3;0;0;0;0;0;0;7.0026676829268295;0.00703215737514518;323.61047;0.8495115589097111;0.65637755;2.1696951822125032;83.68400793650794
270;evascape_wind_pw01_rich1_ab3_n1;Database_20240315_Desync/evascape_wind_pw01_rich1_ab3_n1.wav;1;wind_pw01;1;3;0;0;0;3;0;0;0;0;75.02858231707317;0.47599387824235384;316.14545;0.8153229696768917;0.041131243;0.6701497479406845;29.69049036281179
271;evascape_wind_pw01_rich1_ab3_n2;Database_20240315_Desync/evascape_wind_pw01_rich1_ab3_n2.wav;2;wind_pw01;1;3;0;0;3;0;0;0;0;0;95.03620426829268;0.16506666182733257;300.6853;0.8896081193593505;0.030187462;0.6392426491747107;26.067709750566895
272;evascape_wind_pw01_rich1_ab3_n3;Database_20240315_Desync/evascape_wind_pw01_rich1_ab3_n3.wav;3;wind_pw01;1;3;0;0;0;0;0;0;0;3;217.0826981707317;2.0972086115950446;338.4165;0.7831593445470905;0.28404763;1.832248458514692;58.817687074829934
273;evascape_wind_pw01_rich1_ab3_n4;Database_20240315_Desync/evascape_wind_pw01_rich1_ab3_n4.wav;4;wind_pw01;1;3;0;0;0;0;3;0;0;0;1.0003810975609757;0.001361062717770035;299.99564;0.8334510637905493;-0.0041762297;0.05364269044385377;27.369121315192743
274;evascape_wind_pw01_rich1_ab3_n5;Database_20240315_Desync/evascape_wind_pw01_rich1_ab3_n5.wav;5;wind_pw01;1;3;0;3;0;0;0;0;0;0;45.0171493902439;0.5520999685443283;311.93823;0.8660296611479518;-0.032680903;0.791491604805884;32.38400510204082
275;evascape_wind_pw01_rich1_ab3_n6;Database_20240315_Desync/evascape_wind_pw01_rich1_ab3_n6.wav;6;wind_pw01;1;3;0;0;0;0;0;0;3;0;38.014481707317074;0.07421572541618274;296.8476;0.7839369148732712;-0.28183997;0.12087661387223299;30.43766439909297
276;evascape_wind_pw01_rich1_ab3_n7;Database_20240315_Desync/evascape_wind_pw01_rich1_ab3_n7.wav;7;wind_pw01;1;3;3;0;0;0;0;0;0;0;134.05106707317074;0.9301729457026713;314.75067;0.8376143501484211;-0.12599547;0.8988109694980019;37.47404195011338
277;evascape_wind_pw01_rich1_ab3_n8;Database_20240315_Desync/evascape_wind_pw01_rich1_ab3_n8.wav;8;wind_pw01;1;3;0;0;0;0;0;3;0;0;174.06631097560975;0.8552388816298877;316.0231;0.8466102557784402;0.11249839;1.0151871259174543;37.138784013605445
278;evascape_wind_pw01_rich1_ab3_n9;Database_20240315_Desync/evascape_wind_pw01_rich1_ab3_n9.wav;9;wind_pw01;1;3;3;0;0;0;0;0;0;0;118.04496951219512;1.5974717503871467;320.3957;0.778483535265198;0.13219368;1.2196957680808251;44.77791950113379
279;evascape_wind_pw01_rich1_ab3_n10;Database_20240315_Desync/evascape_wind_pw01_rich1_ab3_n10.wav;10;wind_pw01;1;3;0;0;0;3;0;0;0;0;40.015243902439025;0.25156975900116146;309.63828;0.837986392746559;-0.12985629;0.4292184850781959;27.978803854875284
280;evascape_wind_pw02_rich1_ab3_n1;Database_20240315_Desync/evascape_wind_pw02_rich1_ab3_n1.wav;1;wind_pw02;1;3;0;0;0;0;0;0;0;3;212.08079268292684;3.24961285327139;374.17078;0.7456030378469375;0.32705843;2.0102209979655905;92.89051587301587
281;evascape_wind_pw02_rich1_ab3_n2;Database_20240315_Desync/evascape_wind_pw02_rich1_ab3_n2.wav;2;wind_pw02;1;3;0;0;0;3;0;0;0;0;9.003429878048781;0.016824247483546266;299.3199;0.7124728426697038;-0.35458907;1.4186109171026404e-304;30.610513038548753
282;evascape_wind_pw02_rich1_ab3_n3;Database_20240315_Desync/evascape_wind_pw02_rich1_ab3_n3.wav;3;wind_pw02;1;3;0;0;0;0;3;0;0;0;90.0342987804878;0.27293088221060785;300.9043;0.7229064929054102;-0.22409052;0.18619937412433635;41.02146825396825
283;evascape_wind_pw02_rich1_ab3_n4;Database_20240315_Desync/evascape_wind_pw02_rich1_ab3_n4.wav;4;wind_pw02;1;3;0;0;0;0;0;0;3;0;59.02248475609756;0.12264687379016648;297.7843;0.7207814067835626;-0.23608752;0.08643119214891948;39.65155045351474
284;evascape_wind_pw02_rich1_ab3_n5;Database_20240315_Desync/evascape_wind_pw02_rich1_ab3_n5.wav;5;wind_pw02;1;3;0;0;3;0;0;0;0;0;61.02324695121951;0.19875296409214094;301.63324;0.814053787646202;-0.23365651;0.447625077297605;29.579914965986394
285;evascape_wind_pw02_rich1_ab3_n6;Database_20240315_Desync/evascape_wind_pw02_rich1_ab3_n6.wav;6;wind_pw02;1;3;0;0;0;0;0;3;0;0;71.02705792682927;0.11172056475029035;299.20877;0.8486774737174804;-0.16763122;0.6424355905618815;28.339087301587302
286;evascape_wind_pw02_rich1_ab3_n7;Database_20240315_Desync/evascape_wind_pw02_rich1_ab3_n7.wav;7;wind_pw02;1;3;3;0;0;0;0;0;0;0;57.02172256097561;0.2460120862369338;301.7161;0.7915555755268022;0.022259736;0.26453333956129155;27.371303854875283
287;evascape_wind_pw02_rich1_ab3_n8;Database_20240315_Desync/evascape_wind_pw02_rich1_ab3_n8.wav;8;wind_pw02;1;3;0;3;0;0;0;0;0;0;85.03239329268293;0.9214772672280294;312.43018;0.7569343530036798;-0.23477288;0.41911039176064807;38.604339569161
288;evascape_wind_pw02_rich1_ab3_n9;Database_20240315_Desync/evascape_wind_pw02_rich1_ab3_n9.wav;9;wind_pw02;1;3;0;0;0;0;0;3;0;0;95.03620426829268;0.24060564266356949;302.43;0.818579755165321;-0.13073054;0.2555665545517675;29.87231575963719
289;evascape_wind_pw02_rich1_ab3_n10;Database_20240315_Desync/evascape_wind_pw02_rich1_ab3_n10.wav;10;wind_pw02;1;3;0;0;3;0;0;0;0;0;24.009146341463413;0.04676762727448703;299.75327;0.7985619324257249;-0.09249522;0.07616024163605709;26.120351473922902
290;evascape_wind_pw03_rich1_ab3_n1;Database_20240315_Desync/evascape_wind_pw03_rich1_ab3_n1.wav;1;wind_pw03;1;3;0;3;0;0;0;0;0;0;77.02934451219512;0.8344448678861789;315.51984;0.7072290426974911;-0.21167493;0.559985207596484;41.93247732426304
291;evascape_wind_pw03_rich1_ab3_n2;Database_20240315_Desync/evascape_wind_pw03_rich1_ab3_n2.wav;2;wind_pw03;1;3;3;0;0;0;0;0;0;0;100.03810975609755;0.3850295199380565;306.50525;0.6864944494158239;-0.26386726;0.09087185676119387;54.34869614512472
292;evascape_wind_pw03_rich1_ab3_n3;Database_20240315_Desync/evascape_wind_pw03_rich1_ab3_n3.wav;3;wind_pw03;1;3;0;0;0;0;0;0;3;0;125.04763719512195;0.3429121902826171;299.52448;0.7671467921352935;-0.22981107;0.34445723740939627;31.81250850340136
293;evascape_wind_pw03_rich1_ab3_n4;Database_20240315_Desync/evascape_wind_pw03_rich1_ab3_n4.wav;4;wind_pw03;1;3;0;0;0;0;0;0;0;3;288.109756097561;3.3338853198799847;340.54718;0.7949799515168442;0.08776985;1.3748098823048163;80.58455782312924
