filename;fullfilename;sample_id;channel2;richness;abundance;erirub;fricoe;perate;phycol;regreg;sylatr;turmer;turphi;nROI;aROI;ACI;H;NDSI;ADI;BI
Evascape_wind_pw03_rich1_ab2_n25;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_wind_pw03_rich1_ab2_n25.wav;25;wind_pw03;1;2;2;0;0;0;0;0;0;0;68.02591463414635;0.6595105013550135;312.774;0.7692809356658883;-0.17338122;0.5022361595794456;44.80997448979592
Evascape_wind_pw03_rich1_ab2_n26;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_wind_pw03_rich1_ab2_n26.wav;26;wind_pw03;1;2;0;0;0;0;0;0;0;2;143.0544969512195;1.3403065113240418;341.35324;0.7205373758560161;-0.07585506;1.4792951682227735;55.99549319727891
Evascape_wind_pw03_rich1_ab2_n27;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_wind_pw03_rich1_ab2_n27.wav;27;wind_pw03;1;2;0;2;0;0;0;0;0;0;72.02743902439025;0.3430256121757646;306.63434;0.5791458233725854;-0.3859985;1.4186109171026404e-304;44.522448979591836
Evascape_wind_pw03_rich1_ab2_n28;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_wind_pw03_rich1_ab2_n28.wav;28;wind_pw03;1;2;0;0;2;0;0;0;0;0;37.0141006097561;0.10385664682539683;305.5078;0.7565862247787982;-0.23804367;0.19609239163719563;39.09685657596372
Evascape_aircraft_pw01_rich1_ab2_n1;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n1.wav;1;aircraft_pw01;1;2;0;0;0;2;0;0;0;0;3.0011432926829267;0.03217401035617499;301.03256;0.6542624034048664;-0.46677014;0.10648643568776685;26.7797193877551
Evascape_aircraft_pw01_rich1_ab2_n2;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n2.wav;2;aircraft_pw01;1;2;0;0;0;0;0;0;0;2;133.05068597560975;0.6146332389663182;312.9812;0.7706532500521266;-0.07229426;0.8632185292054487;34.168324829931976
Evascape_aircraft_pw01_rich1_ab2_n3;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n3.wav;3;aircraft_pw01;1;2;0;0;0;0;0;0;2;0;74.0282012195122;0.29281752080913664;300.21808;0.7462095251245536;-0.18171361;0.4214754834335696;29.028928571428573
Evascape_aircraft_pw01_rich1_ab2_n4;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n4.wav;4;aircraft_pw01;1;2;0;0;2;0;0;0;0;0;42.016006097560975;0.11005704365079365;300.11365;0.6333511464430273;-0.60980326;1.4186109171026404e-304;27.030878684807256
Evascape_aircraft_pw01_rich1_ab2_n5;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n5.wav;5;aircraft_pw01;1;2;0;2;0;0;0;0;0;0;22.008384146341463;0.08865811314363144;301.514;0.7300715975147849;-0.2980518;0.07450189834323658;25.77907596371882
Evascape_aircraft_pw01_rich1_ab2_n6;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n6.wav;6;aircraft_pw01;1;2;0;0;0;0;0;2;0;0;93.03544207317073;0.13504766744096014;300.6344;0.8200314200670175;0.012189108;0.5143494276941039;26.989495464852606
Evascape_aircraft_pw01_rich1_ab2_n7;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n7.wav;7;aircraft_pw01;1;2;2;0;0;0;0;0;0;0;91.03467987804878;1.0172809596399535;314.816;0.7337734573993475;-0.10225467;0.7435252975432365;37.06538265306123
Evascape_aircraft_pw01_rich1_ab2_n8;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n8.wav;8;aircraft_pw01;1;2;0;0;0;0;2;0;0;0;22.008384146341463;0.05107765921409214;298.34207;0.6286112506435175;-0.56755614;1.4186109171026404e-304;22.830756802721087
Evascape_aircraft_pw01_rich1_ab2_n9;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n9.wav;9;aircraft_pw01;1;2;0;0;0;0;0;2;0;0;95.03620426829268;0.40019024632210604;307.86395;0.7508541949305791;-0.14100358;0.5400876784781016;32.40779761904762
Evascape_aircraft_pw01_rich1_ab2_n10;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n10.wav;10;aircraft_pw01;1;2;0;0;0;0;0;0;0;2;268.1021341463415;4.24341548102981;353.2411;0.7574842975320266;0.18773745;1.7508844857374373;77.84953514739229
Evascape_aircraft_pw01_rich1_ab2_n11;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n11.wav;11;aircraft_pw01;1;2;0;2;0;0;0;0;0;0;83.03163109756098;1.2263553160085172;324.467;0.6671731588232946;-0.39063025;0.6189118423621879;37.26413548752834
Evascape_aircraft_pw01_rich1_ab2_n12;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n12.wav;12;aircraft_pw01;1;2;0;0;2;0;0;0;0;0;17.006478658536587;0.02461255081300813;298.07684;0.7516346845689391;-0.20705007;0.04158657973153822;24.595368480725625
Evascape_aircraft_pw01_rich1_ab2_n13;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n13.wav;13;aircraft_pw01;1;2;0;0;0;2;0;0;0;0;24.009146341463413;0.057996394696089824;300.40823;0.7705219352553613;-0.12555112;0.02445956009093926;24.076482426303855
Evascape_aircraft_pw01_rich1_ab2_n14;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n14.wav;14;aircraft_pw01;1;2;0;0;0;0;0;0;2;0;76.02896341463415;0.2559175982384824;299.00613;0.7324522949884181;-0.28648132;0.3242786661577746;25.917539682539683
Evascape_aircraft_pw01_rich1_ab2_n15;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n15.wav;15;aircraft_pw01;1;2;0;0;0;0;2;0;0;0;43.01638719512195;0.09206076993805652;298.58725;0.6228733657895316;-0.54192877;0.030398739445269586;25.692429138321994
Evascape_aircraft_pw01_rich1_ab2_n16;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n16.wav;16;aircraft_pw01;1;2;2;0;0;0;0;0;0;0;79.03010670731707;0.994785617499032;316.56293;0.786505772890628;0.07679561;1.0914046339347994;36.98232142857143
Evascape_aircraft_pw01_rich1_ab2_n17;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n17.wav;17;aircraft_pw01;1;2;0;0;0;0;0;2;0;0;162.06173780487805;1.1595876282423538;323.1194;0.7353536507984987;-0.099125974;1.04055446244158;41.2099858276644
Evascape_aircraft_pw01_rich1_ab2_n18;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n18.wav;18;aircraft_pw01;1;2;0;0;0;0;0;0;0;2;157.05983231707316;3.0589506508904374;350.0733;0.7085366454106156;-0.042556167;1.389098693390374;63.2928798185941
Evascape_aircraft_pw01_rich1_ab2_n19;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n19.wav;19;aircraft_pw01;1;2;0;0;2;0;0;0;0;0;52.01981707317073;0.06517978126209834;298.34283;0.632066892343693;-0.61422694;0.00033147810719230106;26.574016439909297
Evascape_aircraft_pw01_rich1_ab2_n20;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n20.wav;20;aircraft_pw01;1;2;0;2;0;0;0;0;0;0;39.01486280487805;0.2976190476190476;302.32343;0.7857395692569314;-0.07049963;0.5431481636722961;28.907624716553286
Evascape_aircraft_pw01_rich1_ab2_n21;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n21.wav;21;aircraft_pw01;1;2;2;0;0;0;0;0;0;0;40.015243902439025;0.13516108933410764;299.42825;0.6334304838511522;-0.60908574;0.007118326923535396;27.16451247165533
Evascape_aircraft_pw01_rich1_ab2_n22;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n22.wav;22;aircraft_pw01;1;2;0;0;0;0;2;0;0;0;0.0;0.0;296.43756;0.6197615703959319;-0.55313486;1.4186109171026404e-304;24.310119047619047
Evascape_aircraft_pw01_rich1_ab2_n23;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n23.wav;23;aircraft_pw01;1;2;0;0;0;2;0;0;0;0;0.0;0.0;296.82367;0.661370878571762;-0.44182947;0.0004247175115529319;25.011918934240363
Evascape_aircraft_pw01_rich1_ab2_n24;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n24.wav;24;aircraft_pw01;1;2;0;0;0;0;0;0;2;0;45.0171493902439;0.09141804587688734;297.1281;0.8501919747399037;0.06608633;0.3469918487277892;26.767057823129253
Evascape_aircraft_pw01_rich1_ab2_n25;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n25.wav;25;aircraft_pw01;1;2;0;0;0;0;0;2;0;0;39.01486280487805;0.054253472222222224;297.77823;0.7806819480278931;-0.107863106;0.1635739516018017;25.9556320861678
Evascape_aircraft_pw01_rich1_ab2_n26;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n26.wav;26;aircraft_pw01;1;2;0;2;0;0;0;0;0;0;88.03353658536585;0.9017418578203639;316.97852;0.7894709830798612;0.013216733;1.0465869832211327;34.31422335600907
Evascape_aircraft_pw01_rich1_ab2_n27;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n27.wav;27;aircraft_pw01;1;2;0;0;2;0;0;0;0;0;68.02591463414635;0.1714939024390244;302.64084;0.6981345412444767;-0.35883877;0.07215694659771676;24.66281746031746
Evascape_aircraft_pw01_rich1_ab2_n28;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw01_rich1_ab2_n28.wav;28;aircraft_pw01;1;2;0;0;0;0;0;0;2;0;65.02477134146342;0.1469569662214479;301.1829;0.6580539462848234;-0.45247427;0.18851925171844922;27.88142006802721
Evascape_aircraft_pw02_rich1_ab2_n1;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n1.wav;1;aircraft_pw02;1;2;0;0;0;0;2;0;0;0;160.0609756097561;0.5412492740998839;305.92844;0.633189651170831;-0.4244712;0.14893615943193236;34.98527494331066
Evascape_aircraft_pw02_rich1_ab2_n2;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n2.wav;2;aircraft_pw02;1;2;0;0;0;0;0;0;0;2;265.1009908536585;3.459821428571429;347.6147;0.7906274715414713;0.1988957;1.6367252591559907;65.92467120181406
Evascape_aircraft_pw02_rich1_ab2_n3;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n3.wav;3;aircraft_pw02;1;2;0;0;0;0;0;2;0;0;154.05868902439025;0.8052576340495547;309.84564;0.6418264467062953;-0.45100987;0.5298926481645129;36.699126984126984
Evascape_aircraft_pw02_rich1_ab2_n4;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n4.wav;4;aircraft_pw02;1;2;2;0;0;0;0;0;0;0;90.0342987804878;0.3768631436314363;305.94373;0.7413491417693971;-0.30570042;0.3101771634335998;28.00888038548753
Evascape_aircraft_pw02_rich1_ab2_n5;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n5.wav;5;aircraft_pw02;1;2;0;0;0;0;0;0;2;0;113.04306402439025;0.36794062137049943;297.8571;0.6874110932466336;-0.40063688;0.3093790548413536;26.314895124716553
Evascape_aircraft_pw02_rich1_ab2_n6;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n6.wav;6;aircraft_pw02;1;2;0;2;0;0;0;0;0;0;69.02629573170732;1.0081315935927215;313.94275;0.8074437064573533;0.06543858;1.226883567359798;35.48111961451247
Evascape_aircraft_pw02_rich1_ab2_n7;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n7.wav;7;aircraft_pw02;1;2;0;0;0;2;0;0;0;0;27.010289634146343;0.062344233933410764;300.31653;0.8207808139074291;-0.047507063;0.20844458202764388;23.979866780045352
Evascape_aircraft_pw02_rich1_ab2_n8;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n8.wav;8;aircraft_pw02;1;2;0;0;2;0;0;0;0;0;121.04611280487805;0.29818615708478513;304.18585;0.6328453008576326;-0.55452794;0.17571248754858065;27.40267290249433
Evascape_aircraft_pw02_rich1_ab2_n9;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n9.wav;9;aircraft_pw02;1;2;0;0;2;0;0;0;0;0;77.02934451219512;0.16820466753774682;301.6833;0.7367183866506939;-0.33188444;0.16217048231623052;25.798809523809524
Evascape_aircraft_pw02_rich1_ab2_n10;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n10.wav;10;aircraft_pw02;1;2;0;0;0;0;0;0;2;0;79.03010670731707;0.25829945799458;298.89154;0.8775583245147043;0.1559407;0.723126041395775;26.512094671201815
Evascape_aircraft_pw02_rich1_ab2_n11;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n11.wav;11;aircraft_pw02;1;2;0;0;0;0;0;2;0;0;134.05106707317074;0.46242105836236935;309.84753;0.8657695774381757;0.19831765;1.0811585880601013;31.082551020408165
Evascape_aircraft_pw02_rich1_ab2_n12;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n12.wav;12;aircraft_pw02;1;2;2;0;0;0;0;0;0;0;77.02934451219512;1.5526701025938832;320.72888;0.7802502428893089;0.3028496;1.2805493352504385;42.57203231292517
Evascape_aircraft_pw02_rich1_ab2_n13;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n13.wav;13;aircraft_pw02;1;2;0;0;0;0;0;0;0;2;170.06478658536585;3.384622713414634;352.82983;0.7376860149296439;0.07326411;1.4313140523649124;64.79847505668934
Evascape_aircraft_pw02_rich1_ab2_n14;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n14.wav;14;aircraft_pw02;1;2;0;2;0;0;0;0;0;0;20.007621951219512;0.08170157036391792;301.62497;0.6203842153340097;-0.4762374;1.4186109171026404e-304;30.907227891156463
Evascape_aircraft_pw02_rich1_ab2_n15;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n15.wav;15;aircraft_pw02;1;2;0;0;0;0;2;0;0;0;46.017530487804876;0.14260912698412698;298.1772;0.6530976536718422;-0.52110887;0.03335841356718348;25.127636054421767
Evascape_aircraft_pw02_rich1_ab2_n16;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n16.wav;16;aircraft_pw02;1;2;0;0;0;2;0;0;0;0;37.0141006097561;0.10597385549748353;301.03662;0.6796281433214091;-0.4329563;0.051202915787237895;24.38140022675737
Evascape_aircraft_pw02_rich1_ab2_n17;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n17.wav;17;aircraft_pw02;1;2;0;0;0;0;0;0;2;0;114.04344512195122;0.4058235336817654;299.52557;0.6245696252701545;-0.55962545;0.26920288381729884;28.008653628117912
Evascape_aircraft_pw02_rich1_ab2_n18;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n18.wav;18;aircraft_pw02;1;2;0;2;0;0;0;0;0;0;93.03544207317073;1.1392094947735192;321.53613;0.7077434903870976;-0.26940936;0.8639955801264494;36.54119897959184
Evascape_aircraft_pw02_rich1_ab2_n19;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n19.wav;19;aircraft_pw02;1;2;0;0;0;0;0;2;0;0;140.0533536585366;0.6533101045296167;309.1449;0.6498185361130471;-0.47691983;0.37999280038926614;33.32524092970522
Evascape_aircraft_pw02_rich1_ab2_n20;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n20.wav;20;aircraft_pw02;1;2;0;0;0;2;0;0;0;0;69.02629573170732;0.42635289634146345;313.99442;0.8662627660205073;0.16778415;0.9754399879494705;28.94892006802721
Evascape_aircraft_pw02_rich1_ab2_n21;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n21.wav;21;aircraft_pw02;1;2;0;0;0;0;0;0;0;2;224.08536585365854;5.13793614498645;358.96194;0.7716331149868438;0.45758876;1.8049475030808126;88.14890022675738
Evascape_aircraft_pw02_rich1_ab2_n22;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n22.wav;22;aircraft_pw02;1;2;0;0;0;0;2;0;0;0;70.0266768292683;0.21175867450638794;301.59003;0.7374582834485657;-0.32755777;0.19913812180752935;26.202536848072562
Evascape_aircraft_pw02_rich1_ab2_n23;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n23.wav;23;aircraft_pw02;1;2;2;0;0;0;0;0;0;0;72.02743902439025;0.3717969657375145;302.26694;0.7518891014894954;-0.15594608;0.33097823583624836;28.120827664399094
Evascape_aircraft_pw02_rich1_ab2_n24;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n24.wav;24;aircraft_pw02;1;2;0;0;2;0;0;0;0;0;116.04420731707317;0.527298381242741;312.71057;0.8263037868778639;0.03956701;0.8812042094704727;29.74405045351474
Evascape_aircraft_pw02_rich1_ab2_n25;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n25.wav;25;aircraft_pw02;1;2;0;0;0;0;2;0;0;0;50.01905487804878;0.14884733110723966;297.94434;0.6512411564596147;-0.36068186;0.030335618743170346;25.184943310657598
Evascape_aircraft_pw02_rich1_ab2_n26;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n26.wav;26;aircraft_pw02;1;2;0;0;0;0;0;0;2;0;83.03163109756098;0.34249631000774294;298.47604;0.8727222918559375;0.16828291;0.7672140616379519;27.307406462585035
Evascape_aircraft_pw02_rich1_ab2_n27;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n27.wav;27;aircraft_pw02;1;2;0;0;0;0;0;2;0;0;94.0358231707317;0.21009515340689122;302.9654;0.6181855560451465;-0.58425605;0.1251746876066903;27.156794217687075
Evascape_aircraft_pw02_rich1_ab2_n28;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_aircraft_pw02_rich1_ab2_n28.wav;28;aircraft_pw02;1;2;2;0;0;0;0;0;0;0;96.03658536585365;0.6417788787262872;309.35352;0.874869566201423;0.20531955;1.0724987224292475;29.89780045351474
Evascape_tettigonia_veridissima_rich1_ab2_n1;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n1.wav;1;tettigonia_veridissima;1;2;0;0;0;0;2;0;0;0;0.0;0.0;299.40057;0.9286611000472338;0.39080137;1.1960068880596244;31.167930839002267
Evascape_tettigonia_veridissima_rich1_ab2_n2;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n2.wav;2;tettigonia_veridissima;1;2;0;2;0;0;0;0;0;0;93.03544207317073;0.5540659480255516;316.32565;0.8677309467232954;0.7412458;1.4918542045171679;73.21799319727891
Evascape_tettigonia_veridissima_rich1_ab2_n3;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n3.wav;3;tettigonia_veridissima;1;2;0;0;0;2;0;0;0;0;16.00609756097561;0.050586164343786294;300.1457;0.8996156294129766;0.40472463;1.2005491611141181;39.64885487528345
Evascape_tettigonia_veridissima_rich1_ab2_n4;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n4.wav;4;tettigonia_veridissima;1;2;2;0;0;0;0;0;0;0;99.03772865853658;0.3805682588075881;306.23648;0.7840726244025673;0.057596676;0.4793531130693615;30.68561224489796
Evascape_tettigonia_veridissima_rich1_ab2_n5;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n5.wav;5;tettigonia_veridissima;1;2;0;0;2;0;0;0;0;0;52.01981707317073;0.12408355110336818;305.01944;0.865540526719131;0.7789958;1.6133583764584039;64.81605442176871
Evascape_tettigonia_veridissima_rich1_ab2_n6;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n6.wav;6;tettigonia_veridissima;1;2;0;0;0;0;0;0;0;2;140.0533536585366;1.0779616724738676;326.77347;0.8022400645194605;0.23736002;1.4955219672446842;44.58094671201814
Evascape_tettigonia_veridissima_rich1_ab2_n7;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n7.wav;7;tettigonia_veridissima;1;2;0;0;0;0;0;0;2;0;86.0327743902439;0.3578460728803716;307.13098;0.8663402679877995;0.7315098;1.170510431041238;71.52001700680272
Evascape_tettigonia_veridissima_rich1_ab2_n8;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n8.wav;8;tettigonia_veridissima;1;2;0;0;0;0;0;2;0;0;136.0518292682927;0.7018546747967479;312.35547;0.8635255558495003;0.75039643;1.2146713504796276;76.62613378684807
Evascape_tettigonia_veridissima_rich1_ab2_n9;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n9.wav;9;tettigonia_veridissima;1;2;2;0;0;0;0;0;0;0;80.03048780487805;0.6623460486837011;307.1637;0.8635269130277117;0.26713797;0.9102764899035054;40.453557256235825
Evascape_tettigonia_veridissima_rich1_ab2_n10;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n10.wav;10;tettigonia_veridissima;1;2;0;2;0;0;0;0;0;0;59.02248475609756;0.23368690718157178;303.39368;0.8990225969171254;0.2792752;0.825426653954926;31.469495464852606
Evascape_tettigonia_veridissima_rich1_ab2_n11;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n11.wav;11;tettigonia_veridissima;1;2;0;0;0;2;0;0;0;0;33.0125762195122;0.16771317266744096;305.82852;0.8257219041750217;0.45027044;0.7959628014896105;59.776598639455784
Evascape_tettigonia_veridissima_rich1_ab2_n12;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n12.wav;12;tettigonia_veridissima;1;2;0;0;0;0;2;0;0;0;13.004954268292682;0.015047304490902053;298.64124;0.9089142349911324;0.67639333;1.280895793041615;58.53001700680272
Evascape_tettigonia_veridissima_rich1_ab2_n13;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n13.wav;13;tettigonia_veridissima;1;2;0;0;2;0;0;0;0;0;123.046875;0.27890443524970965;307.36108;0.9268147096840199;0.47488555;1.371414129996284;42.868387188208615
Evascape_tettigonia_veridissima_rich1_ab2_n14;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n14.wav;14;tettigonia_veridissima;1;2;0;0;0;0;0;2;0;0;97.03696646341463;0.23361129258614013;304.18912;0.899247116070134;0.7217927;1.2685242064709983;57.8674716553288
Evascape_tettigonia_veridissima_rich1_ab2_n15;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n15.wav;15;tettigonia_veridissima;1;2;0;0;0;0;0;0;2;0;81.03086890243902;0.3697931789585753;299.4605;0.8718795630218135;0.2016256;0.6900509273794447;36.2190589569161
Evascape_tettigonia_veridissima_rich1_ab2_n16;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n16.wav;16;tettigonia_veridissima;1;2;0;0;0;0;0;0;0;2;194.07393292682926;5.876123632888115;353.4651;0.7770628311924883;0.8846231;1.734349469270521;120.9160544217687
Evascape_tettigonia_veridissima_rich1_ab2_n17;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n17.wav;17;tettigonia_veridissima;1;2;0;2;0;0;0;0;0;0;49.0186737804878;0.2079779447348045;312.44345;0.8640031414560341;0.735834;1.387898895093875;70.3503231292517
Evascape_tettigonia_veridissima_rich1_ab2_n18;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n18.wav;18;tettigonia_veridissima;1;2;0;0;0;0;0;2;0;0;127.0483993902439;0.569264481707317;317.67422;0.871618617457658;0.79110783;1.647747457987801;72.44537414965987
Evascape_tettigonia_veridissima_rich1_ab2_n19;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n19.wav;19;tettigonia_veridissima;1;2;0;0;2;0;0;0;0;0;71.02705792682927;0.5159561919279907;312.42053;0.8466390189511788;0.22469135;0.9177743323937119;39.28821428571428
Evascape_tettigonia_veridissima_rich1_ab2_n20;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n20.wav;20;tettigonia_veridissima;1;2;0;0;0;0;0;0;0;2;174.06631097560975;3.128591693283004;357.8833;0.8258565283064832;0.6811036;1.9703971084026242;77.24473356009071
Evascape_tettigonia_veridissima_rich1_ab2_n21;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n21.wav;21;tettigonia_veridissima;1;2;0;0;0;0;2;0;0;0;15.005716463414634;0.02400763404955478;300.8028;0.9297588755661613;0.446291;1.4052722351315252;39.60006802721088
Evascape_tettigonia_veridissima_rich1_ab2_n22;../Evascape_reconstructed_soundscapes/Database_20240606_Desync/Evascape_tettigonia_veridissima_rich1_ab2_n22.wav;22;tettigonia_veridissima;1;2;2;0;0;0;0;0;0;0;71.02705792682927;0.26434862562911343;303.32574;0.8274758992384352;0.45467797;0.8499726137822498;60.772534013605444
